こぶしがたけ,甲武信ヶ岳,https://maps.gsi.go.jp/#15/35.90888888888889/138.7288888888889,埼玉県 山梨県 長野県,関東山地,2475m,35度54分32秒,138度43分44秒
よこおやま,横尾山,https://maps.gsi.go.jp/#15/35.91888888888889/138.5211111111111,山梨県 長野県,関東山地,1818m,35度55分08秒,138度31分16秒
みずがきやま,瑞牆山,https://maps.gsi.go.jp/#15/35.89333333333333/138.59194444444446,山梨県,関東山地,2230m,35度53分36秒,138度35分31秒
きんぷさん,金峰山,https://maps.gsi.go.jp/#15/35.87138888888889/138.6252777777778,山梨県 長野県,関東山地,2599m,35度52分17秒,138度37分31秒
あさひだけ,朝日岳,https://maps.gsi.go.jp/#15/35.87444444444444/138.64249999999998,山梨県 長野県,関東山地,2579m,35度52分28秒,138度38分33秒
こくしがたけ,国師ヶ岳,https://maps.gsi.go.jp/#15/35.87083333333334/138.67305555555555,山梨県 長野県,関東山地,2592m,35度52分15秒,138度40分23秒
きたおくせんじょうだけ,北奥千丈岳,https://maps.gsi.go.jp/#15/35.868611111111115/138.67083333333332,山梨県,関東山地,2601m,35度52分07秒,138度40分15秒
けんとくさん,乾徳山,https://maps.gsi.go.jp/#15/35.823055555555555/138.71499999999997,山梨県,関東山地,2031m,35度49分23秒,138度42分54秒
こならやま,小楢山,https://maps.gsi.go.jp/#15/35.781666666666666/138.66416666666666,山梨県,関東山地,1713m,35度46分54秒,138度39分51秒
かやがたけ,茅ヶ岳,https://maps.gsi.go.jp/#15/35.794999999999995/138.51388888888888,山梨県,関東山地,1704m,35度47分42秒,138度30分50秒
どうだいらさん,堂平山,https://maps.gsi.go.jp/#15/36.005833333333335/139.19,埼玉県,関東山地,876m,36度00分21秒,139度11分24秒
ぶこうさん,武甲山,https://maps.gsi.go.jp/#15/35.95166666666667/139.0977777777778,埼玉県,関東山地,1304m,35度57分06秒,139度05分52秒
いずがたけ,伊豆ヶ岳,https://maps.gsi.go.jp/#15/35.926944444444445/139.16055555555556,埼玉県,関東山地,851m,35度55分37秒,139度09分38秒
かわのりやま,川乗山,https://maps.gsi.go.jp/#15/35.850833333333334/139.10694444444445,東京都,関東山地,1363m,35度51分03秒,139度06分25秒
とりだにやま,酉谷山,https://maps.gsi.go.jp/#15/35.89722222222222/139.0102777777778,埼玉県 東京都,関東山地,1718m,35度53分50秒,139度00分37秒
くもとりやま,雲取山,https://maps.gsi.go.jp/#15/35.855555555555554/138.9438888888889,埼玉県 東京都,関東山地,2017m,35度51分20秒,138度56分38秒
はくせきさん,白石山,https://maps.gsi.go.jp/#15/35.89944444444444/138.87805555555556,埼玉県,関東山地,2036m,35度53分58秒,138度52分41秒
からまつおやま,唐松尾山,https://maps.gsi.go.jp/#15/35.867777777777775/138.8452777777778,埼玉県 山梨県,関東山地,2109m,35度52分04秒,138度50分43秒
おおぼらやま（ひりゅうやま）,大洞山（飛龍山）,https://maps.gsi.go.jp/#15/35.84/138.89222222222222,埼玉県 山梨県,関東山地,2077m,35度50分24秒,138度53分32秒
けいかんやま（くろかわやま）,鶏冠山（黒川山）,https://maps.gsi.go.jp/#15/35.78861111111111/138.83583333333334,山梨県,関東山地,1716m,35度47分19秒,138度50分09秒
だいぼさつれい,大菩薩嶺,https://maps.gsi.go.jp/#15/35.74888888888889/138.84555555555556,山梨県,関東山地,2057m,35度44分56秒,138度50分44秒
こがねざわやま,小金沢山,https://maps.gsi.go.jp/#15/35.716944444444444/138.85666666666665,山梨県,関東山地,2014m,35度43分01秒,138度51分24秒
がんがはらすりやま,雁ケ腹摺山,https://maps.gsi.go.jp/#15/35.68694444444444/138.885,山梨県,関東山地,1874m,35度41分13秒,138度53分06秒
ごんげんやま,権現山,https://maps.gsi.go.jp/#15/35.66777777777777/139.0213888888889,山梨県,関東山地,1312m,35度40分04秒,139度01分17秒
ごんげんやま,権現山,https://maps.gsi.go.jp/#15/35.63722222222222/139.01388888888888,山梨県,関東山地,1138m,35度38分14秒,139度00分50秒
みとうさん,三頭山,https://maps.gsi.go.jp/#15/35.73916666666667/139.01388888888888,東京都,関東山地,1531m,35度44分21秒,139度00分50秒
おおだけさん,大岳山,https://maps.gsi.go.jp/#15/35.765277777777776/139.1302777777778,東京都,関東山地,1266m,35度45分55秒,139度07分49秒
じんばさん（じんばさん）,陣馬山（陣場山）,https://maps.gsi.go.jp/#15/35.65222222222222/139.16666666666666,東京都 神奈川県,関東山地,855m,35度39分08秒,139度10分00秒
たかおさん,高尾山,https://maps.gsi.go.jp/#15/35.625277777777775/139.2436111111111,東京都,関東山地,599m,35度37分31秒,139度14分37秒
きよすみやま,清澄山,https://maps.gsi.go.jp/#15/35.1625/140.15222222222223,千葉県,房総・三浦,377m,35度09分45秒,140度09分08秒
かのうざん,鹿野山,https://maps.gsi.go.jp/#15/35.25555555555555/139.97166666666666,千葉県,房総・三浦,379m,35度15分20秒,139度58分18秒
のこぎりやま,鋸山,https://maps.gsi.go.jp/#15/35.16027777777778/139.84083333333334,千葉県,房総・三浦,329m,35度09分37秒,139度50分27秒
とみさん,富山,https://maps.gsi.go.jp/#15/35.098888888888894/139.8813888888889,千葉県,房総・三浦,349m,35度05分56秒,139度52分53秒
いよがたけ,伊予ヶ岳,https://maps.gsi.go.jp/#15/35.10722222222223/139.9138888888889,千葉県,房総・三浦,336m,35度06分26秒,139度54分50秒
あたごやま,愛宕山,https://maps.gsi.go.jp/#15/35.115/139.98694444444442,千葉県,房総・三浦,408m,35度06分54秒,139度59分13秒
おおやま,大山,https://maps.gsi.go.jp/#15/34.96416666666667/139.7777777777778,千葉県,房総・三浦,193m,34度57分51秒,139度46分40秒
おおぐすやま,大楠山,https://maps.gsi.go.jp/#15/35.25/139.62805555555556,神奈川県,房総・三浦,241m,35度15分00秒,139度37分41秒
おおやま,大山,https://maps.gsi.go.jp/#15/35.44083333333333/139.2313888888889,神奈川県,丹沢山地,1252m,35度26分27秒,139度13分53秒
たんざわさん,丹沢山,https://maps.gsi.go.jp/#15/35.48638888888889/139.13888888888888,神奈川県,丹沢山地,1673m,35度29分11秒,139度08分20秒
たんざわさん,丹沢山,https://maps.gsi.go.jp/#15/35.47416666666667/139.1627777777778,神奈川県,丹沢山地,1567m,35度28分27秒,139度09分46秒
たんざわさん,丹沢山,https://maps.gsi.go.jp/#15/35.45416666666667/139.16333333333333,神奈川県,丹沢山地,1491m,35度27分15秒,139度09分48秒
おおむろやま,大室山,https://maps.gsi.go.jp/#15/35.51083333333333/139.0686111111111,神奈川県 山梨県,丹沢山地,1587m,35度30分39秒,139度04分07秒
みしょうたいやま,御正体山,https://maps.gsi.go.jp/#15/35.48694444444445/138.93166666666664,山梨県,丹沢山地,1681m,35度29分13秒,138度55分54秒
こもつるしやま,菰釣山,https://maps.gsi.go.jp/#15/35.46388888888889/138.97861111111112,神奈川県 山梨県,丹沢山地,1379m,35度27分50秒,138度58分43秒
みつとうげやま,三ッ峠山,https://maps.gsi.go.jp/#15/35.549166666666665/138.80916666666667,山梨県,富士山とその周辺,1785m,35度32分57秒,138度48分33秒
くろたけ,黒岳,https://maps.gsi.go.jp/#15/35.551944444444445/138.74944444444443,山梨県,富士山とその周辺,1793m,35度33分07秒,138度44分58秒
くろたけ,黒岳,https://maps.gsi.go.jp/#15/35.56305555555555/138.72027777777777,山梨県,富士山とその周辺,1641m,35度33分47秒,138度43分13秒
せっとうがたけ,節刀ヶ岳,https://maps.gsi.go.jp/#15/35.52861111111111/138.68333333333334,山梨県,富士山とその周辺,1736m,35度31分43秒,138度41分00秒
ふじさん,富士山,https://maps.gsi.go.jp/#15/35.36083333333333/138.7275,山梨県 静岡県,富士山とその周辺,3776m,35度21分39秒,138度43分39秒
あしたかやま,愛鷹山,https://maps.gsi.go.jp/#15/35.238055555555555/138.7938888888889,静岡県,富士山とその周辺,1504m,35度14分17秒,138度47分38秒
けなしやま,毛無山,https://maps.gsi.go.jp/#15/35.41583333333333/138.5438888888889,山梨県 静岡県,富士山とその周辺,1964m,35度24分57秒,138度32分38秒
てんしがたけ,天子ヶ岳,https://maps.gsi.go.jp/#15/35.32916666666667/138.53666666666666,静岡県,富士山とその周辺,1330m,35度19分45秒,138度32分12秒
はこねやま,箱根山,https://maps.gsi.go.jp/#15/35.233333333333334/139.02083333333334,神奈川県,箱根山・伊豆半島,1438m,35度14分00秒,139度01分15秒
はこねやま,箱根山,https://maps.gsi.go.jp/#15/35.28972222222222/139.005,静岡県 神奈川県,箱根山・伊豆半島,1212m,35度17分23秒,139度00分18秒
くろたけ,玄岳,https://maps.gsi.go.jp/#15/35.08166666666667/139.02805555555557,静岡県,箱根山・伊豆半島,798m,35度04分54秒,139度01分41秒
おおむろやま,大室山,https://maps.gsi.go.jp/#15/34.903055555555554/139.09472222222223,静岡県,箱根山・伊豆半島,580m,34度54分11秒,139度05分41秒
あまぎさん,天城山,https://maps.gsi.go.jp/#15/34.86277777777778/139.00166666666666,静岡県,箱根山・伊豆半島,1406m,34度51分46秒,139度00分06秒
だるまやま,達磨山,https://maps.gsi.go.jp/#15/34.955000000000005/138.83916666666667,静岡県,箱根山・伊豆半島,982m,34度57分18秒,138度50分21秒
ちょうくろうやま,長九郎山,https://maps.gsi.go.jp/#15/34.788333333333334/138.86805555555557,静岡県,箱根山・伊豆半島,996m,34度47分18秒,138度52分05秒
みはらやま,三原山,https://maps.gsi.go.jp/#15/34.724444444444444/139.39444444444444,東京都,伊豆諸島（大島）,758m,34度43分28秒,139度23分40秒
みやつかやま,宮塚山,https://maps.gsi.go.jp/#15/34.52027777777778/139.27916666666667,東京都,伊豆諸島（利島）,508m,34度31分13秒,139度16分45秒
てんじょうさん,天上山,https://maps.gsi.go.jp/#15/34.21944444444445/139.15305555555557,東京都,伊豆諸島（神津島）,572m,34度13分10秒,139度09分11秒
おやま,雄山,https://maps.gsi.go.jp/#15/34.093611111111116/139.52611111111113,東京都,伊豆諸島（三宅島）,775m,34度05分37秒,139度31分34秒
おやま,御山,https://maps.gsi.go.jp/#15/33.87444444444444/139.60194444444443,東京都,伊豆諸島（御蔵島）,851m,33度52分28秒,139度36分07秒
にしやま（はちじょうふじ）,西山（八丈富士）,https://maps.gsi.go.jp/#15/33.136944444444445/139.76611111111111,東京都,伊豆諸島（八丈島）,854m,33度08分13秒,139度45分58秒
いおうやま,硫黄山,https://maps.gsi.go.jp/#15/30.483888888888888/140.30305555555557,東京都,伊豆諸島（鳥島）,394m,30度29分02秒,140度18分11秒
ちゅうおうざん,中央山,https://maps.gsi.go.jp/#15/27.073333333333334/142.2186111111111,東京都,小笠原諸島（父島）,320m,27度04分24秒,142度13分07秒
ちぶさやま,乳房山,https://maps.gsi.go.jp/#15/26.659444444444442/142.1613888888889,東京都,小笠原諸島（母島）,463m,26度39分34秒,142度09分41秒
さかきがみね,榊ヶ峰,https://maps.gsi.go.jp/#15/25.428055555555556/141.28083333333333,東京都,小笠原諸島（北硫黄島）,792m,25度25分41秒,141度16分51秒
すりばちやま（ぱいぷやま）,摺鉢山（パイプ山）,https://maps.gsi.go.jp/#15/24.750555555555554/141.28916666666666,東京都,小笠原諸島（硫黄島）,170m,24度45分02秒,141度17分21秒
[みなみいおうとう],[南硫黄島],https://maps.gsi.go.jp/#15/24.233888888888888/141.4633333333333,東京都,小笠原諸島（南硫黄島）,916m,24度14分02秒,141度27分48秒
きんぽくさん,金北山,https://maps.gsi.go.jp/#15/38.10388888888889/138.34972222222223,新潟県,佐渡,1172m,38度06分14秒,138度20分59秒
おおじやま,大地山,https://maps.gsi.go.jp/#15/37.95861111111111/138.47972222222222,新潟県,佐渡,646m,37度57分31秒,138度28分47秒
やひこやま,弥彦山,https://maps.gsi.go.jp/#15/37.70472222222222/138.8088888888889,新潟県,東頸城丘陵,634m,37度42分17秒,138度48分32秒
よねやま,米山,https://maps.gsi.go.jp/#15/37.28944444444444/138.48388888888888,新潟県,東頸城丘陵,993m,37度17分22秒,138度29分02秒
くろひめさん,黒姫山,https://maps.gsi.go.jp/#15/37.226111111111116/138.59222222222223,新潟県,東頸城丘陵,891m,37度13分34秒,138度35分32秒
ひしがたけ,菱ヶ岳,https://maps.gsi.go.jp/#15/37.032222222222224/138.4933333333333,新潟県,東頸城丘陵,1129m,37度01分56秒,138度29分36秒
まだらおやま,斑尾山,https://maps.gsi.go.jp/#15/36.837500000000006/138.27444444444447,長野県,東頸城丘陵,1382m,36度50分15秒,138度16分28秒
ほこがたけ,鉾ヶ岳,https://maps.gsi.go.jp/#15/37.02861111111111/138.0263888888889,新潟県,妙高山とその周辺,1316m,37度01分43秒,138度01分35秒
こまがたけ,駒ヶ岳,https://maps.gsi.go.jp/#15/36.94277777777778/137.94833333333332,新潟県,妙高山とその周辺,1498m,36度56分34秒,137度56分54秒
のこぎりだけ,鋸岳,https://maps.gsi.go.jp/#15/36.93194444444444/137.9688888888889,新潟県,妙高山とその周辺（海谷山地）,1631m,36度55分55秒,137度58分08秒
やけやま,焼山,https://maps.gsi.go.jp/#15/36.920833333333334/138.03583333333333,新潟県,妙高山とその周辺,2400m,36度55分15秒,138度02分09秒
あまかざりやま,雨飾山,https://maps.gsi.go.jp/#15/36.901944444444446/137.96249999999998,新潟県 長野県,妙高山とその周辺,1963m,36度54分07秒,137度57分45秒
ひうちやま,火打山,https://maps.gsi.go.jp/#15/36.922777777777775/138.06805555555556,新潟県,妙高山とその周辺,2462m,36度55分22秒,138度04分05秒
みょうこうさん,妙高山,https://maps.gsi.go.jp/#15/36.89138888888889/138.11333333333331,新潟県,妙高山とその周辺,2454m,36度53分29秒,138度06分48秒
くろひめやま,黒姫山,https://maps.gsi.go.jp/#15/36.81333333333333/138.12722222222223,長野県,妙高山とその周辺,2053m,36度48分48秒,138度07分38秒
たかつまやま,高妻山,https://maps.gsi.go.jp/#15/36.8/138.05194444444444,新潟県 長野県,妙高山とその周辺,2353m,36度48分00秒,138度03分07秒
とがくしやま,戸隠山,https://maps.gsi.go.jp/#15/36.77027777777778/138.055,長野県,妙高山とその周辺,1904m,36度46分13秒,138度03分18秒
いいづなやま（いいづなやま）,飯縄山（飯綱山）,https://maps.gsi.go.jp/#15/36.739444444444445/138.1336111111111,長野県,妙高山とその周辺,1917m,36度44分22秒,138度08分01秒
むしくらやま,虫倉山,https://maps.gsi.go.jp/#15/36.64972222222222/138.01916666666668,長野県,妙高山とその周辺,1378m,36度38分59秒,138度01分09秒
ひじりやま,聖山,https://maps.gsi.go.jp/#15/36.48416666666667/138.0213888888889,長野県,筑摩山地,1447m,36度29分03秒,138度01分17秒
かむりきやま（おばすてやま）,冠着山（姨捨山）,https://maps.gsi.go.jp/#15/36.46888888888889/138.10666666666665,長野県,筑摩山地,1252m,36度28分08秒,138度06分24秒
うつくしがはら,美ヶ原,https://maps.gsi.go.jp/#15/36.225833333333334/138.1075,長野県,筑摩山地,2034m,36度13分33秒,138度06分27秒
はちぶせやま,鉢伏山,https://maps.gsi.go.jp/#15/36.16305555555555/138.05916666666667,長野県,筑摩山地,1929m,36度09分47秒,138度03分33秒
きりがみね,霧ヶ峰,https://maps.gsi.go.jp/#15/36.10305555555556/138.19666666666666,長野県,霧ヶ峰・八ヶ岳,1925m,36度06分11秒,138度11分48秒
たてしなやま,蓼科山,https://maps.gsi.go.jp/#15/36.103611111111114/138.295,長野県,霧ヶ峰・八ヶ岳,2531m,36度06分13秒,138度17分42秒
よこだけ,横岳,https://maps.gsi.go.jp/#15/36.087500000000006/138.32,長野県,霧ヶ峰・八ヶ岳,2480m,36度05分15秒,138度19分12秒
しまがれやま,縞枯山,https://maps.gsi.go.jp/#15/36.07555555555556/138.3311111111111,長野県,霧ヶ峰・八ヶ岳,2403m,36度04分32秒,138度19分52秒
てんぐだけ,天狗岳,https://maps.gsi.go.jp/#15/36.01916666666666/138.35555555555555,長野県,霧ヶ峰・八ヶ岳,2646m,36度01分09秒,138度21分20秒
みねのまつめ,峰の松目,https://maps.gsi.go.jp/#15/35.996944444444445/138.35055555555556,長野県,霧ヶ峰・八ヶ岳,2568m,35度59分49秒,138度21分02秒
いおうだけ,硫黄岳,https://maps.gsi.go.jp/#15/35.99861111111111/138.37,長野県,霧ヶ峰・八ヶ岳,2760m,35度59分55秒,138度22分12秒
よこだけ,横岳,https://maps.gsi.go.jp/#15/35.98583333333333/138.3727777777778,長野県,霧ヶ峰・八ヶ岳,2830m,35度59分09秒,138度22分22秒
あかだけ,赤岳,https://maps.gsi.go.jp/#15/35.97083333333334/138.37,長野県 山梨県,霧ヶ峰・八ヶ岳,2899m,35度58分15秒,138度22分12秒
あみだだけ,阿弥陀岳,https://maps.gsi.go.jp/#15/35.97222222222222/138.35888888888888,長野県,霧ヶ峰・八ヶ岳,2805m,35度58分20秒,138度21分32秒
ごんげんだけ,権現岳,https://maps.gsi.go.jp/#15/35.94972222222222/138.35972222222222,山梨県,霧ヶ峰・八ヶ岳,2715m,35度56分59秒,138度21分35秒
ごんげんだけ,権現岳,https://maps.gsi.go.jp/#15/35.95/138.335,長野県,霧ヶ峰・八ヶ岳,2398m,35度57分00秒,138度20分06秒
ごんげんだけ,権現岳,https://maps.gsi.go.jp/#15/35.94222222222222/138.36388888888888,山梨県,霧ヶ峰・八ヶ岳,2580m,35度56分32秒,138度21分50秒
あみがさやま,編笠山,https://maps.gsi.go.jp/#15/35.94166666666666/138.345,山梨県 長野県,霧ヶ峰・八ヶ岳,2524m,35度56分30秒,138度20分42秒
くろひめやま,黒姫山,https://maps.gsi.go.jp/#15/36.97666666666667/137.79,新潟県,山脈北部,1221m,36度58分36秒,137度47分24秒
みょうじょうさん,明星山,https://maps.gsi.go.jp/#15/36.94083333333333/137.82194444444445,新潟県,山脈北部,1188m,36度56分27秒,137度49分19秒
いぬがだけ,犬ヶ岳,https://maps.gsi.go.jp/#15/36.90694444444444/137.71555555555554,新潟県 富山県,山脈北部,1592m,36度54分25秒,137度42分56秒
あさひだけ,朝日岳,https://maps.gsi.go.jp/#15/36.82666666666667/137.73,新潟県 富山県,山脈北部,2418m,36度49分36秒,137度43分48秒
ゆきくらだけ,雪倉岳,https://maps.gsi.go.jp/#15/36.79472222222222/137.75416666666666,新潟県 富山県,山脈北部,2611m,36度47分41秒,137度45分15秒
はちがたけ,鉢ヶ岳,https://maps.gsi.go.jp/#15/36.780277777777776/137.74944444444443,新潟県 富山県,山脈北部,2563m,36度46分49秒,137度44分58秒
これんげさん,小蓮華山,https://maps.gsi.go.jp/#15/36.77361111111111/137.77611111111113,新潟県 長野県,山脈北部,2766m,36度46分25秒,137度46分34秒
のりくらだけ,乗鞍岳,https://maps.gsi.go.jp/#15/36.78861111111111/137.79916666666668,新潟県 長野県,山脈北部,2469m,36度47分19秒,137度47分57秒
かざふきだけ,風吹岳,https://maps.gsi.go.jp/#15/36.814166666666665/137.8388888888889,長野県,山脈北部,1888m,36度48分51秒,137度50分20秒
しろうまだけ,白馬岳,https://maps.gsi.go.jp/#15/36.75861111111111/137.75861111111112,富山県 長野県,山脈北部,2932m,36度45分31秒,137度45分31秒
あさひだけ,旭岳,https://maps.gsi.go.jp/#15/36.757777777777775/137.7458333333333,富山県,山脈北部,2867m,36度45分28秒,137度44分45秒
しょうずだけ,清水岳,https://maps.gsi.go.jp/#15/36.764722222222225/137.7188888888889,富山県,山脈北部,2603m,36度45分53秒,137度43分08秒
しゃくしだけ,杓子岳,https://maps.gsi.go.jp/#15/36.74055555555556/137.75916666666666,富山県 長野県,山脈北部,2812m,36度44分26秒,137度45分33秒
やりがたけ,鑓ヶ岳,https://maps.gsi.go.jp/#15/36.731388888888894/137.7552777777778,富山県 長野県,山脈北部,2903m,36度43分53秒,137度45分19秒
からまつだけ,唐松岳,https://maps.gsi.go.jp/#15/36.68722222222222/137.75472222222223,富山県 長野県,山脈北部,2696m,36度41分14秒,137度45分17秒
ごりゅうだけ,五龍岳,https://maps.gsi.go.jp/#15/36.65833333333333/137.75277777777776,富山県,山脈北部,2814m,36度39分30秒,137度45分10秒
かしまやりがたけ,鹿島槍ヶ岳,https://maps.gsi.go.jp/#15/36.62444444444444/137.74694444444444,富山県 長野県,山脈北部,2889m,36度37分28秒,137度44分49秒
じいがたけ,爺ヶ岳,https://maps.gsi.go.jp/#15/36.58833333333334/137.75083333333333,富山県 長野県,山脈北部,2670m,36度35分18秒,137度45分03秒
いわごやざわだけ,岩小屋沢岳,https://maps.gsi.go.jp/#15/36.57694444444445/137.7133333333333,富山県 長野県,山脈北部,2630m,36度34分37秒,137度42分48秒
なるさわだけ,鳴沢岳,https://maps.gsi.go.jp/#15/36.56861111111112/137.69555555555556,富山県 長野県,山脈北部,2641m,36度34分07秒,137度41分44秒
あかざわだけ,赤沢岳,https://maps.gsi.go.jp/#15/36.56194444444444/137.6875,富山県 長野県,山脈北部,2678m,36度33分43秒,137度41分15秒
すばりだけ,スバリ岳,https://maps.gsi.go.jp/#15/36.54416666666666/137.685,富山県 長野県,山脈北部,2752m,36度32分39秒,137度41分06秒
はりのきだけ,針ノ木岳,https://maps.gsi.go.jp/#15/36.53805555555555/137.68444444444444,富山県 長野県,山脈北部,2821m,36度32分17秒,137度41分04秒
れんげだけ,蓮華岳,https://maps.gsi.go.jp/#15/36.53583333333333/137.71055555555554,富山県 長野県,山 脈北部,2799m,36度32分09秒,137度42分38秒
きたくずだけ,北葛岳,https://maps.gsi.go.jp/#15/36.5175/137.70555555555555,富山県 長野県,山脈北部,2551m,36度31分03秒,137度42分20秒
ふどうだけ,不動岳,https://maps.gsi.go.jp/#15/36.49527777777778/137.66722222222222,富山県 長野県,山脈北部,2601m,36度29分43秒,137度40分02秒
みなみさわだけ,南沢岳,https://maps.gsi.go.jp/#15/36.49/137.65305555555557,富山県 長野県,山脈北部,2626m,36度29分24秒,137度39分11秒
えぼしだけ,烏帽子岳,https://maps.gsi.go.jp/#15/36.47944444444445/137.65083333333334,富山県 長野県,山脈北部,2628m,36度28分46秒,137度39分03秒
みつだけ,三ッ岳,https://maps.gsi.go.jp/#15/36.45472222222222/137.64944444444444,富山県 長野県,山脈北部,2845m,36度27分17秒,137度38分58秒
のぐちごろうだけ,野口五郎岳,https://maps.gsi.go.jp/#15/36.43277777777777/137.63777777777776,富山県 長野県,山脈北部,2924m,36度25分58秒,137度38分16秒
みなみまさごだけ,南真砂岳,https://maps.gsi.go.jp/#15/36.413333333333334/137.64166666666665,長野県,山脈北部,2713m,36度24分48秒,137度38分30秒
あかうしだけ,赤牛岳,https://maps.gsi.go.jp/#15/36.461666666666666/137.60333333333332,富山県,山脈北部,2864m,36度27分42秒,137度36分12秒
すいしょうだけ（くろだけ）,水晶岳（黒岳）,https://maps.gsi.go.jp/#15/36.42638888888889/137.60277777777776,富山県,山脈北部,2986m,36度25分35秒,137度36分10秒
じいだけ,祖父岳,https://maps.gsi.go.jp/#15/36.41111111111111/137.59111111111113,富山県,山脈北部,2825m,36度24分40秒,137度35分28秒
わしばだけ,鷲羽岳,https://maps.gsi.go.jp/#15/36.403055555555554/137.6052777777778,富山県 長野県,山脈北部,2924m,36度24分11秒,137度36分19秒
みつまたれんげだけ,三俣蓮華岳,https://maps.gsi.go.jp/#15/36.39/137.58777777777777,富山県 岐阜県 長野県,山脈北部,2841m,36度23分24秒,137度35分16秒
そうがだけ,僧ヶ岳,https://maps.gsi.go.jp/#15/36.76166666666666/137.56361111111113,富山県,山脈北部,1855m,36度45分42秒,137度33分49秒
けかつやま,毛勝山,https://maps.gsi.go.jp/#15/36.70111111111111/137.59083333333334,富山県,山脈北部,2415m,36度42分04秒,137度35分27秒
ねこまたやま,猫又山,https://maps.gsi.go.jp/#15/36.68111111111111/137.5902777777778,富山県,山脈北部,2378m,36度40分52秒,137度35分25秒
いけのだいらやま,池平山,https://maps.gsi.go.jp/#15/36.64111111111111/137.62583333333333,富山県,山脈北部,2561m,36度38分28秒,137度37分33秒
つるぎだけ,剱岳,https://maps.gsi.go.jp/#15/36.623333333333335/137.61694444444444,富山県,山脈北部,2999m,36度37分24秒,137度37分01秒
べっさん,別山,https://maps.gsi.go.jp/#15/36.597500000000004/137.62027777777777,富山県,山脈北部,2880m,36度35分51秒,137度37分13秒
つるぎごぜん,剱御前,https://maps.gsi.go.jp/#15/36.6025/137.60888888888888,富山県,山脈北部,2777m,36度36分09秒,137度36分32秒
おくだいにちだけ,奥大日岳,https://maps.gsi.go.jp/#15/36.598333333333336/137.58083333333332,富山県,山脈北部,2611m,36度35分54秒,137度34分51秒
だいにちだけ,大日岳,https://maps.gsi.go.jp/#15/36.599444444444444/137.55,富山県,山脈北部,2501m,36度35分58秒,137度33分00秒
まさごだけ,真砂岳,https://maps.gsi.go.jp/#15/36.586666666666666/137.62,富山県,山脈北部,2861m,36度35分12秒,137度37分12秒
たてやま,立山,https://maps.gsi.go.jp/#15/36.575833333333335/137.61972222222224,富山県,山脈北部,3015m,36度34分33秒,137度37分11秒
くにみだけ,国見岳,https://maps.gsi.go.jp/#15/36.571111111111115/137.58972222222223,富山県,山脈北部,2621m,36度34分16秒,137度35分23秒
りゅうおうだけ,龍王岳,https://maps.gsi.go.jp/#15/36.56472222222222/137.60722222222222,富山県,山脈北部,2872m,36度33分53秒,137度36分26秒
りゅうおうだけ,龍王岳,https://maps.gsi.go.jp/#15/36.568333333333335/137.6036111111111,富山県,山脈北部,2831m,36度34分06秒,137度36分13秒
わしだけ,鷲岳,https://maps.gsi.go.jp/#15/36.54194444444444/137.58722222222224,富山県,山脈北部,2617m,36度32分31秒,137度35分14秒
とんびやま,鳶山,https://maps.gsi.go.jp/#15/36.534166666666664/137.58583333333334,富山県,山脈北部,2616m,36度32分03秒,137度35分09秒
えっちゅうざわだけ,越中沢岳,https://maps.gsi.go.jp/#15/36.515/137.58305555555555,富山県,山脈北部,2592m,36度30分54秒,137度34分59秒
くわさきやま,鍬崎山,https://maps.gsi.go.jp/#15/36.54/137.47805555555556,富山県,山脈北部,2090m,36度32分24秒,137度28分41秒
やくしだけ,薬師岳,https://maps.gsi.go.jp/#15/36.46888888888889/137.54472222222222,富山県,山脈北部,2926m,36度28分08秒,137度32分41秒
きたのまただけ（かみのだけ）,北ノ俣岳（上ノ岳）,https://maps.gsi.go.jp/#15/36.42111111111111/137.51222222222222,富山県 岐阜県,山脈北部,2662m,36度25分16秒,137度30分44秒
くろべごろうだけ（なかのまただけ）,黒部五郎岳（中ノ俣岳）,https://maps.gsi.go.jp/#15/36.3925/137.54,富山県 岐阜県,山脈北部,2840m,36度23分33秒,137度32分24秒
すごろくだけ,双六岳,https://maps.gsi.go.jp/#15/36.371944444444445/137.58722222222224,長野県 岐阜県,山脈北部,2860m,36度22分19秒,137度35分14秒
もみさわだけ,樅沢岳,https://maps.gsi.go.jp/#15/36.36666666666667/137.60777777777778,長野県 岐阜県,山脈北部,2755m,36度22分00秒,137度36分28秒
ゆみおりだけ,弓折岳,https://maps.gsi.go.jp/#15/36.349444444444444/137.59666666666666,岐阜県,山脈北部,2592m,36度20分58秒,137度35分48秒
ぬけどだけ,抜戸岳,https://maps.gsi.go.jp/#15/36.32777777777778/137.575,岐阜県,山脈北部,2813m,36度19分40秒,137度34分30秒
かさがたけ,笠ヶ岳,https://maps.gsi.go.jp/#15/36.315555555555555/137.55027777777778,岐阜県,山脈北部,2898m,36度18分56秒,137度33分01秒
しゃくじょうだけ,錫杖岳,https://maps.gsi.go.jp/#15/36.28194444444444/137.54722222222222,岐阜県,山脈北部,2168m,36度16分55秒,137度32分50秒
いおうだけ,硫黄岳,https://maps.gsi.go.jp/#15/36.38055555555555/137.65055555555557,長野県,山脈北部,2554m,36度22分50秒,137度39分02秒
からさわだけ,唐沢岳,https://maps.gsi.go.jp/#15/36.461111111111116/137.71666666666667,長野県,山脈北部,2633m,36度27分40秒,137度43分00秒
